city,district,district1,district2,name,area,month,day,price,floor,built,road_name
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201307,4,"115,000",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201307,8,"90,000",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201307,11,"76,300",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201307,17,"86,000",3,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201307,23,"67,400",4,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201307,24,"70,000",22,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201307,31,"75,000",21,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,2,"59,900",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,2,"90,000",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,7,"88,000",12,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,10,"72,800",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,11,"89,500",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,11,"88,000",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,13,"86,500",10,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201308,13,"88,000",26,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,15,"68,250",10,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,18,"89,750",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,18,"87,800",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,19,"70,000",13,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,19,"87,500",23,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201308,20,"88,800",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,22,"93,500",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,24,"87,000",4,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,24,"72,000",23,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201308,27,"81,500",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201308,28,"115,000",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,28,"68,800",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,29,"66,800",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,29,"87,700",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201308,31,"93,500",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,31,"90,000",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201308,31,"70,700",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201308,31,"88,000",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,2,"97,500",24,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,2,"90,000",13,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,2,"84,500",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201309,3,"86,300",15,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,4,"95,000",20,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,6,"84,000",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,7,"88,000",10,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,7,"75,800",22,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201309,7,"115,500",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201309,9,"94,000",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,11,"68,500",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,13,"70,000",6,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,14,"68,500",22,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,14,"71,000",21,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,14,"66,900",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,15,"86,000",23,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,15,"72,000",10,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,16,"96,000",11,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,16,"84,000",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201309,17,"129,000",11,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,22,"89,000",17,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,23,"89,900",23,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,23,"69,500",4,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,23,"71,500",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,24,"68,000",10,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201309,24,"90,000",12,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201309,26,"74,800",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201309,27,"126,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,28,"89,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201309,29,"89,500",20,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201309,29,"89,200",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201309,30,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201309,30,"89,900",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,1,"88,500",25,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,2,"71,000",6,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201310,3,"89,000",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,3,"69,000",6,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,4,"89,000",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,5,"88,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,9,"74,500",26,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,9,"90,000",25,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,11,"74,500",22,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,12,"94,000",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,12,"73,800",20,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,12,"73,000",13,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201310,12,"90,000",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,13,"93,800",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201310,13,"80,000",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,15,"67,800",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,15,"91,500",11,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,16,"91,000",20,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,16,"74,500",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,21,"95,000",17,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,22,"94,500",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,23,"80,300",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,26,"89,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,26,"73,300",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,28,"88,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,28,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201310,28,"71,500",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201310,29,"85,000",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201310,30,"90,000",26,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,1,"75,700",16,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201311,1,"130,000",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,6,"75,000",13,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,119.93,201311,9,"135,500",21,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,9,"72,000",12,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,10,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,12,"72,000",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,13,"88,000",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,16,"95,000",9,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,18,"73,000",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201311,21,"93,000",11,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,22,"96,000",24,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,23,"85,000",4,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,23,"73,000",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,25,"87,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,27,"87,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,28,"70,900",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201311,28,"75,800",24,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201311,30,"90,000",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,5,"90,000",15,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,5,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,7,"92,000",17,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,10,"95,000",22,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,10,"88,700",3,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,12,"85,800",2,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,14,"80,500",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201312,14,"72,000",19,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201312,16,"73,500",7,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,19,"83,900",1,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201312,19,"85,000",12,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,20,"89,100",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,21,"90,000",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,22,"99,100",18,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,24,"90,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,59.96,201312,24,"75,500",24,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,24,"90,000",8,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,28,"90,000",3,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.8,201312,28,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.97,201312,30,"96,000",21,2008,올림픽로 99
서울특별시 송파구 잠실동,19,0019,0000,잠실엘스,84.88,201312,31,"90,000",14,2008,올림픽로 99
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201303,30,"40,000",7,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201307,26,"43,000",11,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201309,7,"42,000",10,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201309,25,"43,500",13,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201310,3,"42,500",11,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,82.01,201310,18,"64,500",14,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,59.23,201311,18,"42,700",8,2005,올림픽로 74
서울특별시 송파구 잠실동,175-4,0175,0004,잠실월드메르디앙,82.01,201312,9,"52,000",2,2005,올림픽로 74
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201301,3,"101,500",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201301,8,"101,500",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201301,10,"89,500",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201301,24,"89,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201301,28,"100,700",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201301,30,"88,400",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201302,8,"103,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,15,"89,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201302,15,"100,500",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,19,"89,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,20,"90,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,20,"90,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,23,"91,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,23,"88,800",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201302,23,"93,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,24,"89,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201302,24,"101,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,27,"89,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201302,27,"100,500",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,27,"92,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,27,"89,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201302,27,"90,800",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,2,"89,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201303,4,"97,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,4,"89,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,6,"90,300",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,7,"91,500",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201303,7,"102,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201303,9,"96,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201303,11,"101,500",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201303,12,"94,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,13,"93,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,15,"92,000",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,15,"93,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,19,"92,500",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,19,"94,500",5,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201303,20,"105,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,21,"92,500",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,22,"93,600",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,26,"92,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201303,27,"108,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,29,"94,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201303,30,"93,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,1,"96,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,1,"88,500",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,1,"94,200",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201304,1,"109,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201304,2,"99,500",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,3,"94,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201304,9,"111,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,9,"98,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,9,"96,500",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201304,10,"105,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,12,"101,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,12,"100,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,13,"100,800",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,13,"100,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,14,"99,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201304,16,"110,700",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201304,18,"114,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,20,"99,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201304,20,"114,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,22,"99,500",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,22,"92,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,23,"101,000",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,23,"104,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,24,"104,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,24,"100,000",7,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,25,"98,500",3,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,81.75,201304,26,"110,500",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201304,28,"104,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,3,"105,400",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,4,"102,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,6,"104,500",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201305,6,"85,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,6,"103,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,7,"106,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,8,"104,000",2,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201305,8,"114,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,10,"105,000",8,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201305,13,"114,000",14,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,18,"104,000",15,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201305,24,"70,000",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201305,30,"90,000",12,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201306,2,"101,500",11,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201306,3,"109,400",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201306,14,"107,000",6,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201306,18,"90,000",1,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201306,19,"107,500",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201306,20,"94,100",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.61,201306,24,"89,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201306,25,"107,000",13,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201306,26,"93,000",4,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201306,27,"105,800",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201307,11,"99,000",9,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,82.51,201307,15,"111,000",10,1978,송파대로 567
서울특별시 송파구 잠실동,27,0027,0000,주공아파트 5단지,76.5,201307,18,"105,000",8,1978,송파대로 567
